Date,Open,High,Low,Close,Adj Close,Volume
2017-11-17,216.86999500000002,217.0,209.550003,210.47000099999997,208.233963,1960200
2017-11-20,211.72000099999997,216.210007,211.55000299999998,215.100006,212.81477400000003,1949400
2017-11-21,217.149994,219.69999700000002,216.539993,218.91000400000001,216.58430499999997,2149400
2017-11-22,219.19999700000002,219.5,214.24000499999997,215.169998,212.88403300000002,1882900
2017-11-24,216.080002,217.520004,215.63000499999998,216.830002,214.526398,808700
2017-11-27,212.57000699999998,213.460007,208.0,210.92999300000002,208.689072,2732700
2017-11-28,211.63000499999998,215.38999900000002,209.729996,213.13999900000002,210.87559500000003,2496600
2017-11-29,211.649994,211.86999500000002,189.259995,194.639999,192.57214399999998,7981000
2017-11-30,197.41000400000001,198.729996,191.309998,192.330002,190.286697,5047700
2017-12-01,190.0,191.270004,180.690002,187.809998,185.814697,5659600
2017-12-04,189.690002,189.83999599999999,179.5,180.740005,178.819824,5351800
2017-12-05,180.0,186.770004,175.800003,180.529999,179.107544,5164800
2017-12-06,179.050003,184.320007,177.5,184.229996,182.778381,3991600
2017-12-07,187.08999599999999,190.119995,185.770004,189.16000400000001,187.66953999999998,3334600
2017-12-08,191.25,193.0,186.029999,186.46000700000002,184.990814,3476300
2017-12-11,187.720001,188.199997,184.0,185.559998,184.0979,2803000
2017-12-12,184.550003,185.369995,181.139999,181.570007,180.139343,2207200
2017-12-13,181.75,184.820007,181.279999,181.309998,179.881393,3228700
2017-12-14,181.300003,184.429993,180.990005,182.100006,180.665161,2956700
2017-12-15,183.28999299999998,187.46000700000002,181.809998,186.320007,184.851913,3977900
2017-12-18,187.649994,190.809998,186.699997,189.070007,187.580246,3414000
2017-12-19,188.130005,189.419998,185.649994,186.110001,184.64356999999998,2391400
2017-12-20,190.899994,191.83999599999999,187.300003,188.830002,187.34213300000002,3290600
2017-12-21,188.78999299999998,189.149994,184.75,185.639999,184.177277,2671900
2017-12-22,185.25,187.990005,184.100006,186.690002,185.21899399999998,1580400
2017-12-26,184.259995,186.690002,182.309998,184.309998,182.85775800000002,1706500
2017-12-27,184.759995,187.029999,184.0,185.369995,183.909393,1610500
2017-12-28,185.940002,187.0,184.899994,185.53999299999998,184.078049,1310100
2017-12-29,185.580002,186.720001,184.020004,184.070007,182.619644,1381000
2018-01-02,185.149994,189.520004,183.869995,189.279999,187.788589,2037300
2018-01-03,190.679993,193.820007,189.619995,192.5,190.983215,2583300
2018-01-04,195.0,196.850006,193.149994,193.380005,191.856293,2227200
2018-01-05,194.899994,197.179993,194.449997,196.399994,194.85249299999998,1713000
2018-01-08,196.330002,199.490005,196.25,197.880005,196.320831,2762700
2018-01-09,198.220001,199.75,193.369995,197.570007,196.013275,2955000
2018-01-10,194.33999599999999,195.229996,190.28999299999998,191.66000400000001,190.14984099999998,3510800
2018-01-11,192.059998,192.820007,188.41000400000001,189.119995,187.629852,2816400
2018-01-12,189.119995,191.380005,188.300003,188.509995,187.02465800000002,2788100
2018-01-16,192.179993,195.820007,188.399994,190.389999,188.889847,4251100
2018-01-17,194.529999,205.66000400000001,193.75,205.080002,203.46409599999998,6416500
2018-01-18,203.0,206.350006,199.759995,205.449997,203.831177,4198800
2018-01-19,205.850006,207.550003,203.100006,207.529999,205.894791,2615000
2018-01-22,208.399994,209.83999599999999,207.199997,209.190002,207.541718,2823100
2018-01-23,211.02999900000003,215.13999900000002,210.0,215.07000699999998,213.375381,4339700
2018-01-24,214.190002,214.190002,206.559998,209.729996,208.07745400000002,5464900
2018-01-25,216.0,218.479996,199.0,199.25,197.680023,8278800
2018-01-26,201.949997,206.419998,200.279999,202.570007,200.973892,4761600
2018-01-29,201.240005,202.279999,193.279999,195.970001,194.425873,4006000
2018-01-30,192.100006,195.28999299999998,189.25,191.080002,189.574402,3794600
2018-01-31,192.91000400000001,193.830002,190.25,191.520004,190.010941,2838400
2018-02-01,190.0,194.130005,188.199997,189.110001,187.619934,3053500
2018-02-02,186.71000700000002,186.820007,178.369995,179.059998,177.649124,5527600
2018-02-05,175.5,182.899994,170.320007,170.350006,169.007767,5895300
2018-02-06,168.5,179.0,167.320007,178.33999599999999,176.934784,5890300
2018-02-07,175.830002,179.429993,171.600006,171.630005,170.277679,3403300
2018-02-08,172.66000400000001,173.070007,162.21000700000002,162.229996,160.951721,4934400
2018-02-09,165.820007,167.28999299999998,156.830002,165.869995,164.56303400000002,5937100
2018-02-12,168.41000400000001,174.479996,167.270004,172.949997,171.58725,4150700
2018-02-13,171.570007,172.729996,168.119995,172.559998,171.200333,2841600
2018-02-14,171.399994,183.08999599999999,171.0,183.009995,181.567993,5837000
2018-02-15,182.970001,185.779999,179.119995,185.71000700000002,184.24671899999998,4179200
2018-02-16,184.759995,191.21000700000002,184.649994,187.91000400000001,186.429382,4335600
2018-02-20,186.929993,196.050003,186.41000400000001,193.440002,191.915817,3296500
2018-02-21,194.550003,195.0,189.199997,189.229996,187.73898300000002,3271300
2018-02-22,190.16000400000001,190.440002,186.929993,188.360001,186.875854,1752900
2018-02-23,190.240005,193.669998,188.610001,193.100006,191.57849099999999,2227300
2018-02-26,194.570007,198.970001,193.149994,198.429993,196.866486,2363100
2018-02-27,198.149994,199.78999299999998,193.369995,193.470001,191.945572,2822300
2018-02-28,194.440002,196.669998,191.330002,191.860001,190.348251,3608300
2018-03-01,192.490005,195.639999,188.119995,190.070007,188.572372,3003600
2018-03-02,185.050003,194.889999,182.16000400000001,194.529999,192.99723799999998,2775800
2018-03-05,192.830002,200.020004,191.240005,198.699997,197.134369,3292400
2018-03-06,200.139999,209.5,199.509995,207.940002,206.821991,7636300
2018-03-07,205.830002,212.36000099999998,204.139999,211.74000499999997,210.601563,5625600
2018-03-08,214.0,214.940002,210.94999700000002,212.74000499999997,211.596191,3780400
2018-03-09,214.27999900000003,226.080002,213.940002,224.94999700000002,223.74053999999998,6656800
2018-03-12,225.5,230.0,223.0,228.649994,227.42063900000002,4928800
2018-03-13,230.039993,234.88000499999998,222.42999300000002,223.97000099999997,222.76580800000002,4946200
2018-03-14,223.0,226.13000499999998,221.059998,222.63999900000002,221.442963,3291900
2018-03-15,224.0,227.0,222.55000299999998,223.080002,221.8806,2446200
2018-03-16,224.17999300000002,225.0,221.289993,221.919998,220.72682200000003,2495800
2018-03-19,218.36000099999998,219.039993,212.05000299999998,217.580002,216.41017200000002,4098100
2018-03-20,218.49000499999997,221.190002,217.94999700000002,219.13000499999998,217.95182799999998,2223800
2018-03-21,221.86999500000002,227.82000699999998,221.00999500000003,224.27999900000003,223.074142,3567500
2018-03-22,220.5,222.92999300000002,214.649994,214.82000699999998,213.665009,3249500
2018-03-23,214.05000299999998,215.47000099999997,202.559998,202.630005,201.54054299999999,5223500
2018-03-26,210.649994,215.020004,207.270004,214.960007,213.80426,3458800
2018-03-27,219.229996,219.460007,200.66000400000001,202.619995,201.530594,4292300
2018-03-28,199.630005,201.75,194.259995,196.21000700000002,195.155075,3523900
2018-03-29,198.100006,207.5,196.979996,203.16000400000001,202.067703,3578200
2018-04-02,201.490005,202.889999,191.350006,193.869995,192.827637,3550500
2018-04-03,197.919998,199.570007,193.940002,197.970001,196.905594,2682400
2018-04-04,190.5,202.66000400000001,190.5,201.669998,200.585709,3699700
2018-04-05,202.679993,203.41000400000001,192.21000700000002,195.020004,193.971466,3533900
2018-04-06,190.91000400000001,196.270004,189.08999599999999,190.649994,189.624954,3123900
2018-04-09,192.830002,199.720001,192.110001,193.119995,192.081665,2656700
2018-04-10,198.91000400000001,202.059998,196.130005,200.169998,199.093765,2707700
2018-04-11,198.25,203.46000700000002,197.71000700000002,200.860001,199.78006000000002,2449800
2018-04-12,203.820007,206.940002,202.25,206.020004,204.912323,3084300
2018-04-13,208.550003,208.580002,202.770004,203.740005,202.644577,2161400
2018-04-16,205.25,205.91000400000001,201.600006,203.550003,202.45559699999998,1941100
2018-04-17,207.220001,212.850006,206.259995,212.330002,211.1884,6084500
2018-04-18,200.240005,204.559998,196.5,203.770004,202.674423,9114900
2018-04-19,198.580002,201.139999,188.78999299999998,190.389999,189.366348,8773400
2018-04-20,190.71000700000002,195.059998,189.990005,191.91000400000001,190.878189,4980700
2018-04-23,193.5,196.399994,190.440002,191.860001,190.828445,3488900
2018-04-24,193.869995,195.440002,182.610001,185.820007,184.82093799999998,5034700
2018-04-25,185.990005,189.580002,181.669998,186.669998,185.666351,3124800
2018-04-26,190.889999,192.990005,188.820007,190.399994,189.376297,3611300
2018-04-27,192.279999,192.690002,185.600006,187.259995,186.253174,3044800
2018-04-30,187.350006,188.889999,183.96000700000002,185.059998,184.065002,2990200
2018-05-01,184.139999,190.580002,183.740005,190.389999,189.366348,2833700
2018-05-02,190.28999299999998,191.949997,188.28999299999998,189.520004,188.501038,2194800
2018-05-03,187.75,190.529999,185.610001,189.429993,188.41151399999998,2181500
2018-05-04,188.0,196.880005,187.630005,195.470001,194.419037,3282700
2018-05-07,196.110001,196.949997,192.720001,193.479996,192.439743,3304700
2018-05-08,192.600006,195.75,192.059998,194.860001,193.81231699999998,2148100
2018-05-09,195.600006,200.020004,195.149994,199.720001,198.646194,2390900
2018-05-10,201.229996,204.389999,200.669998,204.009995,202.913116,1890300
2018-05-11,202.419998,204.759995,200.889999,201.550003,200.466354,1945500
2018-05-14,205.100006,209.919998,203.199997,204.029999,202.933014,3343700
2018-05-15,203.41000400000001,204.300003,199.770004,202.190002,201.102905,1921400
2018-05-16,203.41000400000001,208.190002,202.66000400000001,206.91000400000001,205.797531,2254500
2018-05-17,205.66000400000001,206.369995,201.729996,203.330002,202.23678600000002,2607700
2018-05-18,195.25,197.880005,192.179993,195.490005,194.43893400000002,5250100
2018-05-21,199.33999599999999,200.940002,196.5,199.869995,198.79538,2534600
2018-05-22,202.25,205.320007,202.0,202.979996,201.888657,2778800
2018-05-23,199.979996,203.970001,199.800003,203.309998,202.21688799999998,1968800
2018-05-24,203.550003,204.949997,200.78999299999998,204.369995,203.27117900000002,2089900
2018-05-25,202.979996,203.889999,201.179993,202.029999,200.943771,2263700
2018-05-29,200.279999,202.91000400000001,198.259995,200.279999,199.203171,2041100
2018-05-30,202.130005,204.740005,200.699997,201.830002,200.744843,2812100
2018-05-31,200.66000400000001,202.100006,197.850006,198.179993,197.11445600000002,3078300
2018-06-01,200.0,203.779999,198.690002,202.679993,201.590271,3435700
2018-06-04,202.470001,205.949997,200.58999599999999,204.58999599999999,203.490005,2787900
2018-06-05,204.66000400000001,205.470001,201.429993,201.83999599999999,201.83999599999999,2507900
2018-06-06,202.479996,202.520004,196.880005,199.610001,199.610001,3925400
2018-06-07,192.259995,192.779999,184.809998,188.830002,188.830002,12775200
2018-06-08,186.130005,188.28999299999998,185.399994,188.029999,188.029999,5272600
2018-06-11,187.649994,187.830002,183.190002,183.71000700000002,183.71000700000002,5443400
2018-06-12,184.899994,187.020004,183.350006,186.929993,186.929993,3661500
2018-06-13,184.21000700000002,188.5,184.029999,184.58999599999999,184.58999599999999,4489500
2018-06-14,185.169998,186.550003,180.970001,181.169998,181.169998,4386600
2018-06-15,179.259995,180.899994,178.0,178.41000400000001,178.41000400000001,4355300
2018-06-18,176.630005,176.699997,174.0,174.199997,174.199997,4518700
2018-06-19,170.899994,174.830002,170.509995,173.350006,173.350006,3736200
2018-06-20,175.479996,176.28999299999998,173.190002,174.53999299999998,174.53999299999998,2775900
2018-06-21,178.169998,179.25,175.389999,176.050003,176.050003,3282700
2018-06-22,177.490005,177.600006,172.940002,174.699997,174.699997,2950300
2018-06-25,172.21000700000002,173.0,167.619995,171.009995,171.009995,3618000
2018-06-26,175.520004,175.75,171.740005,173.929993,173.929993,3505800
2018-06-27,175.0,175.490005,169.78999299999998,169.800003,169.800003,2685800
2018-06-28,168.009995,171.139999,166.369995,170.869995,170.869995,3354600
2018-06-29,172.550003,174.83999599999999,172.240005,172.850006,172.850006,3201600
