Date,Open,High,Low,Close,Adj Close,Volume
2017-06-30,131.110001,131.479996,129.880005,130.309998,129.165924,899500
2017-07-03,131.100006,131.33999599999999,129.330002,129.669998,128.53153999999998,427900
2017-07-05,129.490005,131.570007,129.440002,131.479996,130.32565300000002,796200
2017-07-06,130.78999299999998,131.770004,130.100006,131.220001,130.067932,832000
2017-07-07,131.830002,133.53999299999998,131.830002,132.889999,131.723267,588700
2017-07-10,134.0,135.050003,133.509995,134.809998,133.626419,439700
2017-07-11,133.699997,136.059998,133.669998,135.820007,134.62756299999998,1100900
2017-07-12,136.610001,137.550003,136.279999,137.03999299999998,135.836838,841300
2017-07-13,136.759995,137.570007,136.369995,136.850006,135.64851399999998,484300
2017-07-14,138.03999299999998,140.050003,137.889999,139.919998,138.691544,1164700
2017-07-17,140.419998,140.78999299999998,139.100006,140.220001,138.988922,869900
2017-07-18,141.279999,143.380005,141.130005,143.25,141.99231,1252200
2017-07-19,148.619995,150.820007,147.96000700000002,150.630005,149.307526,2528800
2017-07-20,152.240005,154.350006,151.360001,153.820007,152.469528,2971500
2017-07-21,153.08999599999999,154.350006,152.649994,154.28999299999998,152.935379,938400
2017-07-24,153.880005,154.5,153.059998,153.740005,152.390228,1272100
2017-07-25,154.350006,154.380005,152.559998,152.729996,151.389084,974600
2017-07-26,153.0,154.699997,152.91000400000001,154.529999,153.173279,768800
2017-07-27,154.899994,155.729996,151.479996,153.240005,151.894608,1019400
2017-07-28,151.699997,152.880005,151.649994,152.529999,151.190842,539100
2017-07-31,151.740005,152.33999599999999,149.91000400000001,150.330002,149.010162,868100
2017-08-01,151.949997,152.100006,150.570007,150.919998,149.594971,391600
2017-08-02,152.570007,152.889999,150.309998,151.020004,149.694107,855200
2017-08-03,152.66000400000001,152.830002,151.46000700000002,152.169998,150.834,924000
2017-08-04,152.610001,153.059998,151.949997,152.940002,151.597244,491200
2017-08-07,153.350006,154.66000400000001,153.33999599999999,154.419998,153.06423999999998,476000
2017-08-08,154.479996,155.199997,152.91000400000001,153.130005,151.785583,490700
2017-08-09,152.66000400000001,153.729996,152.350006,153.559998,152.211792,547100
2017-08-10,152.46000700000002,152.5,150.08999599999999,150.179993,148.86146499999998,844800
2017-08-11,149.389999,151.33999599999999,148.949997,151.190002,149.86261000000002,416900
2017-08-14,150.860001,153.300003,150.83999599999999,152.610001,151.270142,542800
2017-08-15,151.449997,152.630005,151.33999599999999,152.46000700000002,151.12146,376800
2017-08-16,152.199997,154.130005,152.03999299999998,153.669998,152.320831,518900
