Date,Open,High,Low,Close,Adj Close,Volume
2017-06-30,41.810001,42.02,41.09,41.310001,40.906292,10044100
2017-07-03,41.330002,41.959998999999996,40.98,41.009997999999996,40.609226,6519500
2017-07-05,41.279999,42.23,41.25,42.119999,41.708378,10942500
2017-07-06,41.720001,42.59,41.560001,42.110001000000004,41.698483,11934200
2017-07-07,42.360001000000004,43.799999,42.360001000000004,43.540001000000004,43.114498,10748700
2017-07-10,43.599998,44.5,43.509997999999996,44.209998999999996,43.777954,10357900
2017-07-11,44.209998999999996,45.5,44.040001000000004,45.400002,44.956326000000004,13527400
2017-07-12,45.68,45.98,44.84,45.279999,44.837498,10395800
2017-07-13,45.279999,45.66,44.990002000000004,45.299999,44.857304,9036100
2017-07-14,45.380001,46.130001,45.349998,46.119999,45.669284999999995,8085700
2017-07-17,46.200001,46.450001,45.68,46.150002,45.698997,7679900
2017-07-18,46.02,46.630001,45.68,46.619999,46.164398,6594200
2017-07-19,46.900002,47.209998999999996,46.740002000000004,47.18,46.718928999999996,9533900
2017-07-20,47.110001000000004,47.34,46.369999,47.25,46.788242,8782300
2017-07-21,46.779999,47.0,46.23,46.810001,46.352546999999994,7539500
2017-07-24,46.68,47.02,46.560001,46.779999,46.322838,8495500
2017-07-25,46.630001,46.669998,45.849998,46.400002,45.946552000000004,7271900
2017-07-26,46.610001000000004,47.470001,46.52,47.450001,46.986290000000004,9161300
2017-07-27,47.5,47.59,45.299999,46.040001000000004,45.590069,17026600
2017-07-28,45.900002,46.0,44.91,45.25,44.807793,9584300
2017-07-31,45.43,45.48,44.009997999999996,44.310001,43.876979999999996,11121300
2017-08-01,44.389998999999996,44.790001000000004,44.02,44.099998,43.669025,9452300
2017-08-02,44.349998,44.439999,42.509997999999996,42.73,42.31242,15632000
2017-08-03,42.700001,43.119999,42.310001,42.700001,42.282711,11475800
2017-08-04,42.849998,43.139998999999996,42.360001000000004,42.82,42.401539,7510900
2017-08-07,42.860001000000004,44.049999,42.849998,43.959998999999996,43.530398999999996,7758400
2017-08-08,44.040001000000004,44.52,43.73,43.900002,43.470985,9798300
2017-08-09,43.389998999999996,44.029999,43.060001,43.810001,43.381863,5634700
2017-08-10,43.369999,43.580002,41.939999,42.029999,41.619259,11299300
2017-08-11,42.029999,43.139998999999996,41.98,43.080002,42.658997,10761600
2017-08-14,43.700001,44.240002000000004,43.59,43.779999,43.352158,9731900
2017-08-15,44.040001000000004,44.349998,43.599998,43.880001,43.45118,6250200
2017-08-16,44.349998,44.619999,43.759997999999996,44.459998999999996,44.025509,8490600
2017-08-17,44.330002,44.400002,43.0,43.119999,42.698605,14283400
2017-08-18,44.77,45.25,43.66,44.299999,43.867073,20996200
2017-08-21,44.110001000000004,44.259997999999996,43.02,43.310001,42.886753000000006,14374500
2017-08-22,43.619999,44.529999,43.610001000000004,44.450001,44.117477,8664500
2017-08-23,44.200001,44.200001,43.830002,44.02,43.690692999999996,8480900
2017-08-24,44.299999,44.310001,43.25,43.720001,43.392936999999996,9253000
2017-08-25,43.790001000000004,43.950001,43.119999,43.310001,42.986004,6385800
2017-08-28,43.360001000000004,43.720001,43.360001000000004,43.630001,43.303612,5545100
2017-08-29,43.02,44.189999,42.93,44.02,43.690692999999996,6768800
2017-08-30,44.0,45.490002000000004,43.990002000000004,45.470001,45.129845,8797200
2017-08-31,45.43,45.470001,44.84,45.119999,44.782459,9213400
2017-09-01,45.189999,45.299999,44.759997999999996,45.099998,44.762611,5307500
2017-09-05,44.630001,44.959998999999996,43.869999,44.48,44.147251000000004,9198600
2017-09-06,44.700001,44.959998999999996,44.209998999999996,44.73,44.395382,12116700
2017-09-07,44.939999,45.400002,44.59,45.220001,44.881718,8291500
2017-09-08,45.200001,45.25,44.119999,44.349998,44.018223,8128900
2017-09-11,44.889998999999996,45.790001000000004,44.849998,45.580002,45.239021,8893000
2017-09-12,45.84,46.02,45.369999,45.650002,45.308498,7233800
2017-09-13,46.099998,46.419998,45.529999,46.119999,45.774978999999995,7500500
2017-09-14,45.98,47.360001000000004,45.779999,47.049999,46.698021000000004,12338900
2017-09-15,46.970001,47.689999,46.869999,47.139998999999996,46.787354,13880400
2017-09-18,47.799999,48.529999,47.740002000000004,48.049999,47.690544,11215500
2017-09-19,48.029999,48.5,47.580002,48.259997999999996,47.898967999999996,9385000
2017-09-20,48.369999,48.369999,46.779999,47.279999,46.9263,11021300
2017-09-21,47.310001,47.529999,46.759997999999996,47.150002,46.797278999999996,8533600
2017-09-22,46.889998999999996,47.919998,46.84,47.77,47.41264,5867700
2017-09-25,47.52,47.639998999999996,45.970001,46.330002,45.983414,11445900
2017-09-26,46.560001,46.860001000000004,45.580002,45.919998,45.576477000000004,11086600
2017-09-27,46.73,49.709998999999996,46.68,48.84,48.474632,20364400
2017-09-28,48.919998,50.880001,48.650002,50.619999,50.241318,22109100
2017-09-29,50.59,52.279999,50.560001,52.09,51.700321,21008700
2017-10-02,52.209998999999996,52.630001,51.619999,52.080002,51.690395,15636000
2017-10-03,52.209998999999996,52.360001000000004,51.259997999999996,51.84,51.45219,11304600
2017-10-04,51.779999,52.0,51.150002,51.599998,51.213985,8294700
2017-10-05,51.650002,51.740002000000004,50.77,51.43,51.045260999999996,9337000
2017-10-06,51.200001,52.41,51.150002,52.400002,52.008003,8509500
2017-10-09,52.689999,53.040001000000004,52.209998999999996,52.689999,52.29583,8763000
2017-10-10,53.049999,53.07,51.790001000000004,52.59,52.196583000000004,8217200
2017-10-11,52.389998999999996,53.380001,52.299999,53.23,52.83179499999999,7746000
2017-10-12,53.150002,54.130001,53.040001000000004,53.310001,52.911193999999995,12611400
2017-10-13,53.599998,54.049999,53.240002000000004,53.939999,53.536480000000005,10208300
2017-10-16,54.279999,55.09,54.279999,55.040001000000004,54.628254000000005,9921100
2017-10-17,54.970001,55.279999,54.279999,55.130001,54.717579,10241700
2017-10-18,55.290001000000004,55.610001000000004,54.669998,55.34,54.92600600000001,9459400
2017-10-19,54.700001,55.34,54.150002,55.330002,54.916084,7969200
2017-10-20,55.84,56.240002000000004,55.73,56.09,55.670398999999996,10575300
2017-10-23,56.490002000000004,56.73,55.799999,56.369999,55.948303,11003900
2017-10-24,56.610001000000004,56.66,55.860001000000004,56.380001,55.958229,7763900
2017-10-25,56.290001000000004,56.380001,54.57,55.299999,54.886306999999995,13694600
2017-10-26,55.669998,56.43,55.59,55.93,55.511596999999995,8210500
2017-10-27,56.259997999999996,56.82,55.5,56.689999,56.26590699999999,10523600
2017-10-30,56.5,56.599998,55.580002,55.900002,55.481818999999994,7336200
2017-10-31,56.049999,56.68,55.689999,56.43,56.007854,7661500
2017-11-01,57.0,57.34,55.200001,55.709998999999996,55.293240000000004,10479900
2017-11-02,55.720001,56.380001,55.110001000000004,56.259997999999996,55.839127000000005,6545500
2017-11-03,56.290001000000004,56.549999,55.919998,56.549999,56.126953,5566400
2017-11-06,56.689999,56.720001,55.700001,56.330002,55.908604000000004,7887700
2017-11-07,56.380001,57.209998999999996,56.310001,56.470001,56.047557999999995,8177400
2017-11-08,56.490002000000004,57.130001,56.220001,56.919998,56.494186,7468200
2017-11-09,56.48,56.580002,54.799999,55.48,55.06496,10275700
2017-11-10,55.650002,56.509997999999996,55.310001,56.360001000000004,55.938377,7373100
2017-11-13,56.400002,57.09,56.099998,57.029999,56.603359,9414500
2017-11-14,56.830002,56.900002,55.799999,56.419998,55.997929000000006,9640800
2017-11-15,56.23,56.540001000000004,55.459998999999996,55.77,55.352791,9612500
2017-11-16,56.360001000000004,58.0,56.259997999999996,57.84,57.407303000000006,16712300
2017-11-17,60.459998999999996,60.889998999999996,56.09,56.490002000000004,56.067406000000005,27436500
2017-11-20,56.66,58.220001,56.66,57.619999,57.18895,14360200
2017-11-21,58.0,58.860001000000004,58.0,58.799999,58.360123,10199400
2017-11-22,58.939999,59.0,57.5,57.68,57.346031,8302400
2017-11-24,57.849998,58.130001,57.669998,57.91,57.574699,3703300
2017-11-27,56.919998,57.330002,56.27,56.939999,56.610313,7962100
2017-11-28,57.0,57.630001,56.759997999999996,57.330002,56.99805799999999,7878900
2017-11-29,56.860001000000004,57.060001,51.59,52.91,52.603649,25319800
2017-11-30,53.709998999999996,53.759997999999996,52.330002,52.77,52.464462,14549700
2017-12-01,52.0,52.720001,50.369999,51.91,51.60944,16271800
2017-12-04,52.060001,52.34,49.27,49.77,49.481831,19956100
2017-12-05,49.450001,51.900002,48.25,50.080002,49.790039,21045700
2017-12-06,49.869999,51.27,49.099998,51.009997999999996,50.714649,19296300
2017-12-07,51.689999,52.59,51.330002,52.299999,51.997177,14690100
